x,y,z,ux,uy,uz,sxx,syy,szz,sxy,sxz,syz,zone_id
2.5000000000000004,0.1,0.5,0.018722451704319593,0.0,0.009017189573352444,-9.92653718812371,-9.944482033823071,-9.795872981000656,7.339671911401649e-06,0.027200403186070168,-2.642808855875451e-06,113
2.7,0.1,0.5,0.0190117370311599,0.0,0.009777564954848484,-9.9379619868352,-9.944129238535547,-9.782684205851371,2.2681741049059863e-05,0.029403723875275758,-2.0499042420419667e-06,114
2.9000000000000004,0.1,0.5,0.019007717860525547,0.0,0.010603773018285897,-9.950172986658709,-9.94367061324021,-9.768180079563939,3.938599789819479e-05,0.0313730649104935,3.8118337446902307e-06,115
3.0999999999999996,0.1,0.5,0.01868742371313442,0.0,0.01148727685821724,-9.963384351930129,-9.943197278452713,-9.752602040342573,4.400360990751785e-05,0.03297792118881991,2.132892966681752e-05,116
3.3,0.1,0.5,0.018031771694160748,0.0,0.01241445275555076,-9.977070386242959,-9.942620290310519,-9.73603106531863,3.9269008187462176e-05,0.03396465944737969,2.507373909442407e-05,117
3.5,0.1,0.5,0.017029217453950946,0.0,0.013364953876536191,-9.991110044074333,-9.942007452573893,-9.718927218797235,3.180825970588869e-05,0.034140094891299266,7.452689400916923e-06,118
3.7,0.1,0.5,0.015674185491641235,0.0,0.014312513544515213,-10.00521071991636,-9.9413891538672,-9.701735049428654,3.557775408970451e-05,0.03329896300768905,2.3667358909994384e-06,119
3.9,0.1,0.5,0.013971567400133519,0.0,0.015225319258855678,-10.018813887151342,-9.940746766002448,-9.684919942869984,1.1463831793161218e-05,0.03128326027950887,-6.20431485889719e-07,120
4.1,0.1,0.5,0.011939717754527927,0.0,0.016067540092333098,-10.031408093329263,-9.940137968850703,-9.66928175093328,-1.1380057734269698e-05,0.028023093640511053,-2.332794815696399e-06,121
4.3,0.1,0.5,0.009610819552193475,0.0,0.01680178211415057,-10.04242488618939,-9.939603511002028,-9.65559266882946,-9.226102115610487e-06,0.02348867746362974,2.7180607297046313e-08,122
